 "title" , "beschrijving" ,
 "tweesteek van de ambtskledij van Alfred de Lanier" , "De rand van de lage steek in zwart gesatineerd vilt is tegen de bol omgeslagen in twee delen, waarbij de linker hoger reikt dan de rechter. De omslagen zijn aan de bovenrand met korte krullende zwarte struisveren versierd. Op de rechteromslag is bovenaan een rood- en goudkleurige kokarde aangebracht, waarover drie getorste goudkoorden naar een verder geplaatste knoop lopen en terug. De vergulde knoop is versierd met een wapenschild (vermoedelijk van Alfred de Lanier).
De knoop is aan de achterzijde gemerkt ""Lassen & Cie-Belgique"". De beide uiteinden van de steek zijn belegd met een groepje goudkoorden. Op de voering de opgenaaide goudkleurige metalen initialen ""A.D.L."". Bijbehorende doos met opschrift ""Mr. Alfred de Lanier"" en etiket met opschrift ""G. Maillard, 33, Rue St. Jean, Bruxelles, Fondée en 1827"".
De tweesteek behoorde tot de ambtskledij van Alfred de Lanier (1855-1939), waarvan het museum ook de jas bewaart en verder nog een senatorentweesteek." ,
 "Schaaltje" , "Schaaltje op standring, beschilderd in onderbedekkingblauw. In het midden een ronde spiraal en rondom een open bloemenkelk, gevormd door S- vormige lijnen die bloemblaadjes vormen. In ieder vakje afwisselend een bloementak en een wolkenmotief.
Langs de rand een blauwe lijn. Op de buitenronding vakjes gevormd door dezelfde S-vormige lijnen. Merk in Chinese karakters." ,
 "applique-vormig korfje" , "applique-vormig geelkoperen korfje gevuld met veelkleurige bloemen en vruchten. De buik is opengewerkt met geometrische versieringsmotieven. Afkomstig uit de collectie Spruyt?" ,
 "Erepenning van de Brusselse verenigingen aan Prins Albert, 1909" , "Een gedrapeerde en gekroonde vrouw stapt opd e voorzijde naar rechts met een bloemenkrans in haar vooruitgestoken rechterhand en een wapperende vlag in haar linkerhand : rechts van de vrouw, I6 AOUT / I909 en links van de vrouw verdiept, CH SAMUEL
Op de keerzijde staat in de bovenste helft langs beide zijden tropische bomen en rechts bovenaan een stralende ster ; op de onderste helft, LES SOCIETES / BRUXELLOISES / A. S.A.R. MOR / LE PRINCE ALBERT / DE / BELGIQUE

In de zomer van 1909 bracht de Belgische kroonprins Albert voor de eerste maal een bezoek aan Kongo, de nieuwe Belgische kolonie, door Leopold II aan het land geschonken.
Bij zijn terugkeer werd door de Brusselse verenigingen op 16 augustus een manifestatie opgezet. Als aandenken aan deze viering werd een bronzen gedenkpenning uitgegeven van de hand van Charles Samuel. Naast de grote module (± 65 mm) werd deze verkleining ervan als hangertje op niet minder dan ongeveer 23.000 exemplaren geproduceerd.
Samuel stelt op de keerzijde een Kongolees landschap voor met de stralende ster." ,
 "Beker in Terra Sigillata" , "Terra Sigillata beker op standring in bruinoranje klei met roodbruine licht glanzende deklaag die slechts sporadisch op de binnenwand bewaard is gebleven. De wand is licht ingescheurd. Type Dragendorff 33 / Chenet 310." ,
 "vest" , "Het vest in ivoorkleurige zijdetaf heeft een ronde hals, twee zakken met klep met drie punten, voorpanden met een kort, tamelijk weggesneden schootdeel. Een sluiting midden voor met twaalf knopen en knoopsgaten. Het rugpand werd verbreed door een inzetstuk, het vest wordt er aangesloten door tweemaal twee linten.
De voorpanden zijn versierd met borduurwerk langs de hals en de zijrand met bloemenranken, langs de onderrand en op de zakklep met een bloemencompositie van o.a. rozen, anjers, tulpen, viooltjes en rietstengels. Gestileerde bloemtakjes zijn over het oppervlak gezaaid en afzonderlijk op de knopen geborduurd." ,
 "Christushoofd" , "De gedreven christuskop met gelaat van zilver en het achterhoofd van koper,  is vermoedelijk een fragment van een reliekschrijn.
Behoorde tot de verzameling van graaf Clément Wenceslas de Renesse-Breidbach (1776-1833) die in 1863-1864 werd geveild in Gent." ,
 "vest" , "Het vest heeft een ronde hals, de voorpanden hebben een kort, tamelijk weggesneden schootdeel, twee zakken met klep met drie punten. Een sluiting midden voor met tien knopen en knoopsgaten (vanaf de borst). De middenrugnaad vormt in de rug een lange split van de schouders benedenwaarts. Het vest wordt daar aangesloten met twee linten met een gesp.
De voorpanden zijn versierd met borduurwerk in een patroon met een sierrand waaraan bloemtakjes ontspringen langs de hals, de zij- en onderrand, op de zakklep en onder de zak met een compositie waarbij afhangende bloem- en bladgroepen door gedrapeerde parelsnoeren verbonden worden. Bloemtakjes op de knopen en gezaaid over het hele oppervlak." ,
 "Kniebroek (deel van kostuum)" , "Kniebroek met een kleine horizontale klep gesloten met drie (oorspronkelijk twee) knopen en drie knoopsgaten (idem) over een verticale sluiting op de tailleband met drie knopen en knoopsgaten. Onder de tailleband opzij telkens een zak, iets lager nog een zak, beide met knoop en knoopsgat. Op de tailleband vooraan twee zakken met belegstrook, achteraan in het midden een split met twee banden, één met knoopsgat (knoop ontbreekt). Het weefsel is in de rug tegen de tailleband gefronseld. Onderaan de pijpen buitennaadsplit met vijf knoopjes en knoopsgaten, knieband met knoopsgat (gesp ontbreekt). Alle knopen zijn met weefsel bekleed." ,
 "vest van het livrei van de stad Parijs" , "Kort vest in blauw laken met een staande kraag en aan de voorpanden korte, tamelijk weggesneden schootstukken, twee zakken met klep en drie punten en twee linten -oorspronkelijk vier- om het vest in de rug aan te sluiten. Een sluiting midden voor met zes knopen en knoopsgaten en onder de zakopening drie knopen. De verzilverde knopen dragen het wapenschild van de stad Parijs ten tijde van de periode van de Restauratie: in rood een zilveren driemaster, een blauw schildhoofd bezaaid met (gouden ?) lelies en op het schild geflankeerd door twee lelietakken, een stedekroon." ,
 "Livreijas" , "De blauwe livreijas heeft een hoge staande rode kraag. De voorpanden zijn een weinig weggesneden en vanaf de heupen naar beneden toe vormt de middenrugnaad een split en ligt naast de dichtgenaaide zijnaadsplit een plooi. Lange mouwen met een rode omslag, twee zakken met een klep en drie punten en op het linkervoorpand bevindt zich een binnenzakje. Langs de rand van het rechtervoorpand staan zeven knopen en op de andere rand negen knoopsgaten, bij de zijnaadplooi oorspronkelijk twee knopen en nu nog één slechts bovenaan rechts.
De jas is belegd met een galon in ongesneden zijdefluweel langs de kraag, de hals, de zijranden van de voorpanden, de randen van de mouwomslagen, de zakkleppen, de middenrugnaad en de zijnaadsplitten, in de lenden, op de zakkleppen.
De galon draagt als patroon het wapenschild van de heer waarbij de lakei in dienst was en is gevierendeeld: 1: een zilveren zwaard in rood; 2: een zilveren harnas in goud; 3: een steigerend gouden paard in zwart; 4: een uitgeschulpt zilveren Andrieskruis in blauw; bekroond met een zwarte baret en drie veren (wat op een baronstitel wijst). Onder het schild hangt aan een rood lint het ordeteken van officier in het Légion d'Honneur. De tweedelige knopen met een gestampt koperen voorplaatje dragen ook de voorstelling van het wapenschild.
" ,
 "Onversneden rechtervoorpand vest" , "Rechthoekige lap, waarop de omtrek en de versiering van het rechter voorpand (zie inv. 10111.2-2 voor het linker voorpand), zakbelegstroken, kraag en kraagomslagen en de knoopbekledingen voorgeborduurd zijn. De omtrekken van de belegstroken zijn uit panelen geknipt en met enkele steken op hun plaats aangebracht. Het vest zou een staande kraag met omslag, belegstroken bij de zakken en een horizontale basis gehad hebben. Twintig vakjes voor knoopsgaten (tien op elk voorpand) en tweeëntwintig borduurmotiefjes voor de knopen zijn voorzien.
De geborduurde versiering vormt golvende, fijne bloemenranken langs de zij- en onderrand van de voorpanden, de kraag en de kraagomslag. Tussen de knoopsgaten liggen bloemenmedaillons met strik; op de zakbelegstroken liggen golvende fijne bloemenranken, gestrikte blad- en parelsnoeren en bloemtakjes." ,
 "Onversneden linkervoorpand vest" , "Rechthoekige lap, waarop de omtrek en de versiering van het linker voorpand (zie inv. 10111.1-2 voor het rechter voorpand), zakbelegstroken, kraag en kraagomslagen en de knoopbekledingen voorgeborduurd zijn. De omtrekken van de belegstroken zijn uit panelen geknipt en met enkele steken op hun plaats aangebracht. Het vest zou een staande kraag met omslag, belegstroken bij de zakken en een horizontale basis gehad hebben. Twintig vakjes voor knoopsgaten (tien op elk voorpand) en tweeëntwintig borduurmotiefjes voor de knopen zijn voorzien.
De geborduurde versiering vormt golvende, fijne bloemenranken langs de zij- en onderrand van de voorpanden, de kraag en de kraagomslag. Tussen de knoopsgaten liggen bloemenmedaillons met strik; op de zakbelegstroken liggen golvende fijne bloemenranken, gestrikte blad- en parelsnoeren en bloemtakjes." ,
 "Vest" , "Het korte vest in ivoorkleurige tafzijde heeft een staande kraag, voorpanden met een kort, scherp weggesneden schootdeel en twee zakken met een klep en drie punten. Langs de rand van het rechtervoorpand staan tien knopen (één ontbreekt), langs de rand van het linkervoopand tien knoopsgaten (waarvan de bovenste twee niet zijn opengemaakt). Het vest wordt in de rug aangesloten met twee banden en een gesp (niet oorspronkelijk net als de geglansde katoenvoering).
De voorpanden zijn versierd met borduurwerk zowel langs de zij- en onderrand als op de kraag en de zakklep in een patroon van gestileerde bloemenranken, over het oppervlak met gezaaide blaadjes en op de knopen met een sterretje. Op de rug is het vest in rood gemerkt met 7lb." ,
 "Damesschoudercape" , "De schoudercape in roomkleurige wol- en zijdebarège hoorde vermoedelijk bij een zomerjapon. De brede sikkelvorm, gevormd uit drie stukken en een rand onderaan. Naden en bovenrand worden geaccentueerd door een groen rollintje.
Het ingeweven ruitmotief bedrukt met verschillende bloemtakjes in verspringende horizontale rijen waartussen gezaaide twijgjes liggen." ,
 "Knip" , "Vensterslot" ,
 "kniebroek" , "Kniebroek in zwarte keperzijde met een kleine horizontale klep met drie knopen en knoopsgaten bevestigd tegen de tailleband over een vertikale sluiting met vier knopen en knoopsgaten. De tailleband draagt vier knopen voor het bevestigen van bretellen, vooraan rechts een zakje met belegstrook en midden rug twee gaatjes waardoor een lint voor het aansluiten van de broek gevoerd werd. Op de voorzijde: twee zakken opzij onder de tailleband met knoop en knopsgat. De split onderaan de buitennaden van de pijpen wordt gesloten met vier knopen en knoopsgaten, knieband met een ijzeren gesp. De oorspronkelijke knopen waren alle bekleed; enkele aan de sluiting bovenaan werden vervangen door metalen of hoornen knopen. De hoornen knopen dragen op de keerzijde het opschrift ""F C Caen"".
" ,
 "Mof" , "De kleine cilindervormige mof in ivoor zijdesatijn heeft langs de ronde openingen een roze zijden taflint doorgestopt en is gestrikt. Op de voorzijde ligt borduurwerk: een voorstelling van een bloementuil en een vlindertje binnen een zeszijdige omlijsting van golvende bloemenranken in een lichte, elegante vormgeving." ,
 "vest" , "Het vest in ivoorkleurig zijdesatijn heeft een staande kraag (mogelijk pas later toegevoegd), wordt in de rug aangesloten met driemaal twee koordjes, de voorpanden hebben een kort, tamelijk weggesneden schootdeel, twee zakken met een klep en drie punten.
De voorpanden zijn versierd met borduurwerk in een patroon van ovale medaillons met bloemtakvulling op een grond van traliewerk: langs de hals, de zij-en onderranden, op de zakkleppen, met gezaaide motiefjes als ruitjes met traliewerk, nopjes en bloempjes (zoals tulpen, anjers, viooltjes, rozen en rozeknopjes) over het oppervlak met afzonderlijke bloempjes op de knopen." ,
 "Sortie" , "De sortie is een pelerine in zwarte tafelzijde die bij de avondjapon gedragen werd. De kleine cape heeft een halve cirkelvorm met laag staande kraag die vooraan schuin is weggesneden. De stikselsporen laten het gebruikelijk (nu verdwenen) belegsel met gefronste kantstroken vermoeden. Een sluiting midden voor tot op de borst met vier haken en ogen. Het vijflobbig schouderstuk is versierd met krullende ranken en gestileerde bladtakken. De brede daarbij aansluitende strook vertoont een afwisseling van grote siervlakken met palmetten en van gestileerde takken en bloemen. De onderrand is met waaiervormige siermotieven." ,
 "vest" , "Het vest in ivoorkleurige tafelzijde heeft een ronde hals, de voorpanden hebben een kort tameliik weggesneden schootdeel, een sluiting midden voor met acht knopen en knoopsgaten, vanaf borsthoogte en twee zakken met een klep en drie punten.
De voorpanden zijn versierd met borduurwerk langs de zij- en onderranden, rond de zak, op de zakklep, in een patroon van door elkaar golvende linten en gestileerde fijne bloemenranken, en op de knopen een gestileerd bloemtakje." ,
 "vest" , "Het vest in zilverlaken droguet heeft een ronde hals, de voorpanden hebben een gemiddeld lang schootdeel dat wat weggesneden is, twee zakken met klep en drie punten..Een sluiting midden voor met negen knopen en knoopsgaten, onder de zakopening telkens drie knopen en alle knopen  zijn met hetzelfde weefsel als het vest bekleed.
Het vest wordt in de rug aangesloten door twee banden en een ijzeren gespje. Opschriften op de voering van het rechtervoorpand ""27"" ""64"" (doorgeschrapt) en op de binnenzijde van de rug ""UG"".
Een weefselpatroon van vertikaal verlopende evenwijdige zigzaglijnen van gestileerde bloemtakjes en blaadjes." ,
 "Beker" , "Beker met spiraalvormige latticini versiering. beker steunt op een geribde band die een ring vormt zodat de beker ondanks de oneffen onderkant toch kan rechtstaan." ,
 "vest" , "vest met een horizontale basis, een kleine staande kraag vooraan omgeslagen met revers, twee zakken met belegstrook en een sluiting midden voor met een dubbele knopenrij. Langs de rand van het rechtervoorpand staan tien knopen en op het  linkervoorpand tien knoopsgaten en knopen.
De voorpanden zijn belegd met een korte zijdefranje (in dezelfde tinten als het weefsel) langs de rand van de kraag, de revers, de zij- en onderranden, de bovenrand van de zakbelegstrook. De knopen zijn belegd met zijdeharen (in dezelfde tinten als het weefsel) in een kruismotief. Het weefselpatroon heeft een afwisseling tussen twee verschillende veelkleurige genuanceerde strepen met zaagranden en een streep met een gestileerd bloempje." ,
 "Damesschoen" , "De schoen in dofbruin leder heeft een scherpe neus en en 10,1 cm hoge slanke zgn. Franse hak, bobijnvormig en met een wigvormige aanzet onder de welving van de lederen zool. Het bovenleder eindigt in een brede vierkante klep, die tegen de enkel reikt. De hielstukken lopen elk uit een smal tongvormig riempje: één kort (waaraan oorspronkelijk een gespje bevestigd was) en één lang. De schoen is versierd op het bovenleder met een brede vergulde zilvergalon die van de neus tot bijna tegen de rand van de klep reikt, en op het bovenleder en hielstukken met evenwijdige rijen verguld zilver tresband.
Een gift van M. De Moor-Mestdach, 1.12.1887." ,
