 "title" , "beschrijving" ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, bol gesatineerd met roulé-barré. Keel: chardon bouclé. rok: torse moulinée. Kleur: verschillende tinten van bruin." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit galon, chardon tondu, flèche gerold met tros. Keel: chardon tondu. Rok: torse moulinée. Kleur: lichtbruin." ,
 "Gland of kwast met 2 vormen, keel en rok" , "Kwast bestaande uit peer gesatineerd met tros, chardon tondu, bol gesatineerd met passé en croix, onder- en bovenaan met guipure. Keel: chardon tondu met lacs. Rok: torse moulinée versierd met jasminen van migrets en lac. Kleur: beige en bruin." ,
 "Vlakke embrasse om gordijn open te houden" , "Embrasse plate frangé. Kop: galon armure avec apprêts en applique brochée. Figuratief motief (strikjes), decoratief kabelwerk en aan de bovenkant picots. Rok: 2 rijen cousu droit en aangeknoopte mèches. Uiteinden met lus in kabel. Kleur: ecru en geel." ,
 "Gland of kwast zonder vorm met rok" , "Kwast bestaande uit zogenaamde gland plaque. Rok: torse moulinée. Kleur: goud." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit gevlochten galon, chardon bouclé, platte bol gerold met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: roze en groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: bol gesatineerd, koepel gesatineerd met tros. Keel: chardon tondu. Rok: torse moulinée. Kleur: wit en rood." ,
 "Gland of kwast met 1 vorm, keel en rok" , "Kwast bestaande uit turkse knoop, chardon bouclé, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: bruin." ,
 "Gland of kwast met 12 vormen, keel en rok" , "Kwast bestaande uit korte kabel, omgekeerde koepel gesatineerd met tros, diabolo gesatineerd, omgekeerde kuip gesatineerd met roulé-barré, rol gesatineerd, trommel gesatineerd met roulé-barré, rol gesatineerd, trommel gesatineerd met roulé-barré, rol gesatineerd, omgekeerde kuip gesatineerd met roulé-barré onderaan met guipure, kuip limacé onderaan met guipure, rol gesatineerd met roulé-barré, omgekeerde koepel gesatineerd en hussarde, diabolo gesatineerd, plateau gesatineerd met tros. Keel: crête. Rok: torse moulinée met jasminen. Kleur: groen, roze en goudbruin." ,
 "Gland of kwast met 2 vormen, keel en rok" , "Kwast bestaande uit kabel in lusvorm met schuifring, omgekeerde koepel gesatineerd met roulé-barré, peer gesatineerd. Keel: gesatineerd met roulé-barré. Rok: torse moulinée. Kleur: beige en varia aan pasteltinten." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: klok gesatineerd met tros, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: lichtblauw en bruin." ,
 "Tulipe in feuilles bourriche als onderdeel voor het vervaardigen van passement" , "Tulp bedoeld voor het decoreren van de ophanghaak van een luchter. Opgebouwd uit koepel, gesatineerd waarrond chardon bouclé en zes tulpblaadjes in techniek feuilles bourriche. Kleur: verschillende tinten van lichtbruin." ,
 "Gland of kwast met vormen" , "Kwast bestaande uit kabel, diabolo gesatineerd, diabolo gesatineerd, klok gesatineerd met roulé-barré, diabolo gesatineerd, obus gerold met tros, diabolo gesatineerd, plateau gesatineerd, bol gesatineerd met roulé-barré, chardon tondu. Kleur: bruin en groen." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit koord met knoopwerk, knoop en bol gesatineerd met tros. Rok: gesneden. Kleur: paars en groen." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit kabel met lus, chardon bouclé, peer gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: donkerroze en beige." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met sierknoop, kwast: turkse knoop. Rok: gesneden. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit lange kabel, twee kwasten: turkse knoop, chardon bouclé, rozette, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: roze en lichtbruin." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit lang galon (samengeknoopt met origineel touwtje), vlechtwerk, chardon bouclé, platte peer gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: lichtbruin, rood en groen." ,
 "Gland of kwast met 2 vormen, keel en rok" , "Kwast bestaande uit lang galon (samengeknoopt met origineel touwtje), bol gesatineerd, radijs gesatineerd met roulé-barré. Keel: parels. Rok: gesneden. Kleur: beige en goudgeel." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd met roulé-barré, diabolo gesatineerd, rol gesatineerd met roulé-barré, geschroefde radijs gesatineerd met guipure. Keel: diabolo gesatineerd. Rok: gesneden. Kleur: wit en geel." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit kabel, knoop, plat gesatineerd met tros, bovenaan chardon tondu. Keel: chardon tondu. Rok: torse moulinée, gedeeltelijk met mèches. Kleur: grijs." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit kabel, peer: gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée met frange mèche aan de buitenzijde. Kleur: beige en geel." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, bol gesatineerd met roulé-barré. Keel: chardon bouclé. rok: torse moulinée met draden. Kleur: roze en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, chardon bouclé, koepel gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: geel." ,
 "Gland of kwast met 3 vormen, keel en rok" , "Kwast bestaande uit lus, bol gesatineerd met tros, onderaan met guipure, diabolo gesatineerd, bol limacé, onder- en bovenaan met guipure. Keel: diabolo gesatineerd. Rok: torse moulinée met draden, bovenaan rondom met remplissage (bladmotieven) waarop guipure. Kleur: blauw en lichtbruin." ,
 "Gland of kwast met 10 vormen, keel en rok" , "Kwast bestaande uit kabel met lus, omgekeerde koepel gesatineerd met tros, rol gesatineerd, diabolo gesatineerd, geschroefde rol gesatineerd, cuvette gesatineerd met roulé-barré, rol gesatineerd met rozetten, omgekeerde cuvette gesatineerd met roulé-barré, geschroefde rol gesatineerd, diabolo gesatineerd, rol gesatineerd. Keel: plateau gesatineerd met tros. Rok: torse moulinée. Kleur: roze en beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, chardon bouclé, bol gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: groen en goud." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten embrasse met lussen, in midden macaron met kwast. Macaron: giroline met chardon tondu en lac. Kwast: pain de sucre, gerold met tros, bovenaan chardon tondu. Keel: chardon tondu. Rok: torse moulinée. Kleur: groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: bol gesatineerd, koepel gesatineerd met roulé-barré. Keel: chardon tondu. Rok: bouclée. Kleur: bruin en beige." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met schuifring, kwast: bol gesatineerd. Keel: chardon bouclé. Rok: drievoudige bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: pain de sucre, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: roze en groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: flèche gerold met roulé-barré en tambouriné, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: torse moulinée met mèches. Kleur: lichtblauw, lichtroze, wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: radijs gesatineerd met tros, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: torse moulinée. Kleur: bruin en beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: olijf gesatineerd met roulé-barré, bovenaan met chardon bouclé. Keel: chardon bouclé, Rok: torse moulinée. Kleur: blauw en beige." ,
 "Vlakke embrasse met câblée en schuifring met rok om gordijn open te houden" , "Embrasse bestaande uit câblée, in midden schuifring, gesatineerd met tros. Keel: vlechtwerk. Rok: torse moulinée. Kleur: lichtblauw en beige." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met schuifring, kwast: omgekeerde koepel gesatineerd met roulé-barré, diabolo gesatineerd met roulé-barré, diabolo gesatineerd. Rok: gesneden, onderaan met bol gesatineerd, bovenaan torse moulinée. Kleur: roze en beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met sierknoop, twee kwasten: flèche gerold met tros, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: torse moulinée. Kleur: lichtbruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: koepel gesatineerd met roulé-barré, bovenaan met chardon tondu. Keel: chardon tondu. Rok: bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: koepel gesatineerd, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: bouclée. Kleur: roze." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, platte vorm gesatineerd met tros. Rok: torse moulinée. Kleur: beige en groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: bruin, rood, groen, geel." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd met roulé-barré, diabolo gesatineerd, rol gesatineerd met roulé-barré, diabolo gesatineerd. Keel: chardon bouclé. Rok: torse moulinée met brins carrés. Kleur: paars." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: peer met vlakken, gesatineerd met roulé-barré, bovenaan chardon bouclé. Keel: chardon bouclé. Rok: bouclée. Kleur: bruin." ,
 "Vlakke embrasse met galon en schuifring met rok om gordijn open te houden" , "Embrasse bestaande uit gevlochten galon, in midden schuifring gesatineerd met tros. Keel: vlechtwerk. Rok: met mèches. Kleur: beige en veelkleurig." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met sierknoop, twee kwasten: koepel, gesatineerd met roulé-barré, bovenaan chardon bouclé. Keel: chardon bouclé. Rok: bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met sierknoop, kwast: gesatineerd bol. Rok: drievoudig bouclé. Kleur: bruin, beige en wit." ,
 "Vlakke embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met lussen, in midden macaron met kwast. Macaron: grioline met chardon tondu en lac. Kwast: pain de sucre, gerold met tros, bovenaan chardon tondu. Keel: chardon tondu. Rok: torse moulinée. Kleur: geel en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit ring, galon met schuifring. Twee kwasten: bol gesatineerd, trommel gesatineerd met roulé-barré, bol gesatineerd. Rok: gesneden. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: flèche gesatineerd met tros, chardon tondu, bol gesatineerd met passé en croix, onder- en bovenaan met guipure. Keel: chardon tondu met lac. Rok: torse moulinée versierd met jasminen: lac en migrets. Kleur: groen en bruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: pain de sucre, gesatineerd met tros, bovenaan chardon tondu. Keel: chardon tondu. Rok: torse moulinée. Kleur: groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: platte flèche gerold met tros. Keel: chardon bouclé. Rok: torse moulinée met mèches. Kleur: blauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: flèche gerold met tros, bovenaan met chardon tondu, onderaan bolletjes chardon tondu. Rok: méchée. Kleur: wit en lichtblauw." ,
 "Gland of kwast met vorm, keel en rok" , "Kwast bestaande uit lus van kabel, keel met spitse vorm, gerold in tros waarop aan weerszijden versiering met guipure. Rok: moulinée waarrond franje met knoopwerk eindigend op gesatineerde parels. Kleur: bruin en roze." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: bol gerold met tros, bovenaan met chardon tondu. Keel: chardon tondu. Rok: torse moulinée. Kleur: roze en bruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: bol gesatineerd met roulé-barré, bovenaan met chardon tondu, keel: chardon tondu, rok: gesneden. Kleur: bruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: flèche gerold met passé en croix, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: gesneden. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: flèche gerold met tros, bovenaan met chardon bouclé. Keel: chardon bouclé. Rok: torse moulinée. Kleur: beige en varia aan pasteltinten." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel, geknoopt in drielob met macaron giroline à picots. Twee kwasten: chardon bouclé, koepel gerold met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: oker en blauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel, twee kwasten: hongaarse knoop. Keel: chardon bouclé. Rok: gesneden versierd met jasminen van parels. Kleur: oranje en zwart." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit koord met schuifring. Kwast: chardon bouclé, koepel gesatineerd met roulé-barré. Rok: gesneden. Kleur: goudgeel." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel, twee kwasten: chardon bouclé, koepel gesatineerd met tros versierd met rozetten. Keel: chardon bouclé. Rok: gesneden. Kleur: lichtblauw en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met sierlus, twee kwasten: bol gesatineerd met roulé-barré, koepel gesatineerd met tros, bovenaan chardon bouclé. Keel: chardon bouclé. Rok: gesneden. Kleur: blauw en goudgeel." ,
