 "title" , "beschrijving" ,
 "Hoge tweedeurskast met asymmetrisch snijwerk" , "Deze hoge kast met twee lades onder twee deuren steunt vooraan op drie bolpoten en wordt bovenaan afgewerkt met een accoladevormige kroonlijst. In het midden ervan werd een kuif, vooruitstekend snijwerk, met krullend bladwerk toegevoegd. De kast wordt verder op de (overhoeks geplaatste) stijlen, de kastdeuren en de voorborden van de lades versierd met snijwerk van asymmetrische krullen. Het blank gelaten hout is kenmerkend voor de zogenaamde 'Luikse régence' of 'Luiks-Akense meubelstijl'. Mogelijk was deze kast een linnenkast met legplanken. Een vergelijkbaar kastmeubel is te vinden in de collectie van Grand Curtius in Luik." ,
 "Kabinet met marqueterie" , "Dit kabinet steunt op een open onderstel met zes poten met vaasvormige geledingen. De bovenkast is onderverdeeld in drie traveeën met verschillende lades en twee centrale deurtjes, waarachter zich opnieuw lades bevinden. De bovenkast is versierd met een marqueterie die de indeling benadrukt, bijvoorbeeld met een robbellijst rondom de laden en deuren en een inleg van fijne ivoren bandjes. Aan de bovenkant van het onderstel bevindt zich een blad dat kan uitgeschoven worden om vermoedelijk als schrijftafel te dienen. Kunstkabinetten bewaarden kunst en allerlei curiosa en kostbaarheden, waardoor het geheel als het ware een klein museum werd. Het meubel is een 19de-eeuwse uitvoering naar meubels uit de tweede helft van de 17de eeuw. Vergelijkbare kabinetten zijn te vinden in de collecties van Museum Vleeshuis in Antwerpen, Museum Kunst & Geschiedenis in Brussel en Grand Curtius in Luik." ,
 "Kist met maskers en lijsten" , "Deze Italiaanse kist of 'cassone' bestaat uit een raamwerk ingevuld met panelen. Enkel de voorzijde is versierd. Centraal vertrekken aan elke zijde van een lege cartouche acht knorren. Daarrond werden verschillende lijsten in verstek aangebracht met een versiering van onder andere knorren en bloemen. De zijstijlen zijn aan de voorzijde versierd met een masker. Het geheel is afgewerkt met smeedijzeren handvaten, slot en hengsels. De kist steunt op vier poten met vooraan een gekrulde fleur de lis als versiering. De achterste poten gingen verloren. Een vergelijkbare kist is te vinden in de collectie van Museum Hof van Busleyden in Mechelen." ,
 "Bijzettafel met opklapbaar schrijfblad" , "Deze compacte bijzettafel in classicistische of Louis XVI-stijl heeft een opklapbaar schrijfblad en een kast die vanuit de bak tevoorschijn kan komen. De kast is onderverdeeld in kleinere opbergruimtes. " ,
 "IJslepel" , "IJslepel in een japonistische vormgeving met imitatie van twijgen en roggenhuid. De lepel is achteraan glad en verguld, net als de greep." ,
 "Schoteltje van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Kleedje in naaldkant" , "Alessandro Mendini ontwierp dit kleedje in naaldkant voor de tentoonstelling 'Gentiana, twintig meubels en objecten van atelier Alchimia’ in het Museum voor Sierkunst in 1986. Het was de wens van Mendini dat het kleedje uitgevoerd zou worden in Vlaamse kant. Het museum sprak oud-textielleerkracht en kantverzamelaarster Elsa Hoste-De Vynck aan. Zij bewerkte het ontwerp voor uitvoering in naaldkant, kloskant en Lierse kant en legde contacten met potentiële uitvoerders. De toenmalige conservator Lieven Daenens koos uiteindelijk voor naaldkant en Agnes Stevens voerde het werk uit. Het kleedje, dat bedoeld is om op een tafel te leggen, vertoont een patroon met onregelmatig kronkelende vlakken met golvende contouren, bezet met staafjes die bekroond zijn met een driehoek of bol." ,
 "Domed Container" , "Deze opbergdoos in ABS-kunststof is ontworpen door de architecte en industrieel ontwerper Anna Castelli Ferrieri, medeoprichter van Kartell. Het bedrijf dat vanaf 1949 auto-accessoires produceerde, maakte in het midden van de jaren 1960 de overstap naar woninginrichting. De ontwerpen van Castelli droegen sterk bij aan het imago van Kartell als producent van innovatieve meubelen en objecten in kunststof. De cilindervormige 'Domed Container' met platte bodem was verkrijgbaar in verschillende formaten en in de drie kleuren van de Italiaanse vlag: groen, wit en rood." ,
 "Side Chair" , "Met de reeks 'Easy Edges' bracht architect Frank Gehry in 1972 zijn eerste meubelontwerpen uit. Gehry staat bekend voor zijn gebruik van niet-traditionele en soms arme materialen. Voor 'Easy Edges' was dat golfkarton. “Mijn intentie”, zo lichtte hij toe, “was het ultieme goedkope meubilair ontwerpen, dat goedkoop kon worden verkocht en aanvaardbaar was voor de massamarkt”. De meubels, die minder dan 100 dollar kostten, werden echter populairder dan hij verwacht had. Omdat hij naam wilde maken als architect en niet als designer zette hij de productie stop. Hierdoor werden ze schaars, met als onbedoeld ironisch gevolg dat ze gegeerd raakten als dure collector's items. Rond 1980 waagde hij zich aan een tweede reeks met de naam 'Experimental Edges', waartoe de 'Red Beaver' behoort. Ditmaal was zijn drijfveer echter zuiver artistiek: de meubels werden zonder schroom als kunstwerken verkocht." ,
 "Apollo" , "Dit servies is een van de eerste ontwerpen van Axel Enthoven. De vorm ervan is geïnspireerd op een ruimtecapsule en de naam verwijst naar de eerste maanlanding in 1969. Enthoven liep in deze periode stage bij General Electric in Nela Park in Cleveland (Ohio), dat toen onder meer dashboards voor ruimtevaartuigen ontwikkelde. Voor de handvaten koos hij teak in functie van de waterbestendigheid. Dit ensemble is niet volledig: er bestaan nog andere kannen van." ,
 "Vaas voor één bloem" , "Vaas voor één bloem in de vorm van een messing houder met daarin een doorzichtige kristallen koker. Op een afgerond driehoekig grondvlak (mogelijk geïnspireerd op de vorm van het logo van Serrurier & Cie) staan drie smalle rechtopstaande steunberen, die onderling verbonden zijn met horizontaal geplaatste cirkels. De aanhechtingspunten zijn geaccentueerd. Mogelijk werd deze vaas ontworpen door Serruriers zakenpartner René Dulong voor zijn appartement, en ging ze pas later in productie bij Serrurier & Cie. Ze zou goed verkocht zijn tussen 1904 en 1914." ,
 "Kruikje 344 met vogel" , "Aardewerken kruikje, modelnummer 344, in mat glazuur, gedecoreerd met een vogel zittend op een tak met bladeren en bloemen tegen een crème-witte ondergrond. Gesigneerd WvM, vermoedelijk te identificeren als Wilhelmina Josina van Maaren (°1886), die van 1912 tot 1920 werkzaam was als decorschilderes." ,
 "Vaas Lindus" , "Kleine balustervormige vaas met decor Lindus, vervaardigd door de Arnhemse Fayencefabriek. Het decor is geïnspireerd op Perzische motieven." ,
 "Cioccolator" , "De ‘Cioccolator’, afgeleid van het Italiaanse woord voor chocolade, is een rekenmachine uit kunststof in de vorm van een chocoladereep. Alessandro Mendini slaagde erin om banale objecten een poëtische dimensie te geven en plezier te brengen in alledaagse handelingen, zoals het maken van een berekening op een rekenmachine." ,
 "Stalenboek met verfrecepten" , "In dit boek zijn stalen gekleefd ter illustratie van met de hand geschreven recepten voor drukpasta’s en verfbaden. Enkele titels van bereidingen zijn: “Bleu de France n° 4 / Puce au bois / Nuance Cachou / Rouge résiste / Essai de réserve orange” enz. De coloristen, die deze recepten bereidden, bekleedden in de drukkerijen een sleutelpositie. Hun inbreng was zeer belangrijk voor het succes van het bedrijf. Hun receptenverzamelingen dienden geheim te blijven en werden met zorg bewaard. Blijkbaar is dit schrift samengesteld door een zeer bekwame colorist, die goed op de hoogte was van de ontwikkelingen in de chemie en die zijn bevindingen over zijn experimenten zeer zorgvuldig noteerde. Er werden ook heel wat verschillende kleurstoffen verwerkt in dit bedrijf. 

Het drukwerk van de fragmenten zelf die de recepten illustreren is slecht verzorgd. Zij werden immers enkel aangemaakt om het kleureffect van de recepten uit te testen. De stalen bieden een bonte afwisseling: effen, met geometrische patronen als strepen, bolletjes, ruiten, zigzag- en golflijntjes, met patronen voor sierboorden, met bloemenpatronen, met motieven ontleend aan de toen populaire kasjmiersjaals, en zelfs met tafereeltjes met personages in 17de eeuwse kledij in neobarokke omlijstingen of met Chinezen. Deze laatste voorstellingen sluiten helemaal aan bij de zucht naar evasie van de romantiek.  

De herkomst van dit stalenboek uit de bibliotheek van Rouen en de verwijzing in het schrift naar de fabriek voor textielkleurstoffen van Charles Besselièvre in Maromme (in de buurt van Rouen) wijst er vermoedelijk op dat het uit een bedrijf in die streek afkomstig is. De Franse stad Rouen en haar omgeving was in de eerste helft van de 19de eeuw een belangrijk centrum voor textieldruk. Men produceerde er goederen van een middenkwaliteit. Deze waren vaak bestemd voor goedkopere kledingstoffen maar ook voor stoffen voor bedgordijnen en wandbekleding, die gretig werden toegepast in rijkere boerderijen.

Dit boek was eigendom van Henry van de Velde, de veelzijdige ontwerper die zich in zijn lange leven (1863-1957) meermaals toelegde op de vormgeving van textiel. Hij ontwierp ook een tweetal patronen voor bedrukte stoffen. Van één ervan, gedecoreerd met een rozetmotief, bezit het museum een groot fragment. Mogelijk putte Van de Velde voor die ontwerpen uit dit coloristenboek." ,
 "Melkkan en suikerpot uit de reeks 'EM77'" , "De melkkan en suikerpot horen bij de bekende thermoskan uit de reeks 'EM77' van Stelton." ,
 "Bord van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "IJslepel" , "IJslepel in een japonistische vormgeving met imitatie van twijgen en roggenhuid. De lepel is achteraan glad en verguld, net als de greep." ,
 "Vaasje Magnolia" , "Kleine zilveren vaas met kleurrijke fries in vensteremail. De onderste helft van het vaasje is geritmeerd door zes opbollende ribben. In de fries – azuurblauw tussen twee groene banden – zijn drie grote, ronde medaillons uitgewerkt met centraal een gestileerde magnoliabloem. Die is in ieder medaillon anders uitgewerkt. Eén vaasje staat op de originele, ronde sokkel in marmer met bruintinten, onderaan verbredend en geprofileerd." ,
 "IJslepel" , "IJslepel in een japonistische vormgeving met imitatie van twijgen en roggenhuid. De lepel is achteraan glad en verguld, net als de greep." ,
 "Koffiekop 102 Seagull" , "Koffiekop modelnummer 102 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Vaas met rozen" , "Slanke vaas met twee hooggeplaatste oren, gevat in een zilveren montuur. Het lichaam is bedekt met een rozerode metaalglazuur waarin naturalistische klaprozen zijn aangebracht met emailverf. De voet is vervat in een zilveren standring, waaruit aan weerszijden een klaproos met bladeren omhoog schiet langs de vaas.
Edmond Lachenal vervaardigde in de jaren 1890 af en toe keramische objecten met metaalglazuren in de ateliers van Keller & Guérin te Lunéville. Hij deed dit om een financieel slechte periode te overbruggen.
Het zilveren montuur is mogelijk van een latere datum en niet origineel bij de vaas geconcipieerd." ,
 "Brother Electric 5513" , "Draagbare, elektronische schrijfmachine in een draagkoffer van Brother. Deze Japanse fabrikant van naaimachines begon in de jaren 1960 met de productie van schrijfmachines. Dit toestel had een interne koeling. " ,
 "Zetel uit de reeks 'Amanta'" , "In 1966 gaf het pas opgerichte bedrijf C&B Italia aan Mario Bellini de opdracht om een innovatief woonkamerensemble te ontwerpen. Bellini creëerde 'Amanta', een modulair meubelsysteem bestaande uit een eenpersoonszetel, een voetbank, een rechthoekig salontafel en een vierkant salontafel. De losse meubelstukken boden talrijke mogelijke opstellingen en waren op die manier toepasbaar in zowat elke woonkamer. 

De zetel bestaat uit twee losse delen, namelijk een frame met rubberen voeten en een kussen. De structuur van de zetel wordt op die manier bewust zeer zichtbaar. Het L-vormige frame is in één stuk gegoten met behulp van een hydraulische pers." ,
 "Vaas" , "Cilindrische glazen vaas met uitlopende voet en licht holle bodem. De hals loopt uit in een golvende rand met acht lobben. Het doorzichtige groene glas is versierd met een iriserend mat vlekkenpatroon.
De vaas is waarschijnlijk vervaardigd in Bohemen, maar wacht nog op een preciezere toeschrijving aan een glasfabriek.
Het gevlekte patroon herinnert aan het decor Papillon van Glasfabrik Johann Lötz Witwe, maar geeft eerder de indruk een vereenvoudigde versie ervan te zijn." ,
 "Zetel van het zitsysteem 'Malitte'" , "Malitte bestaat uit verschillende vormen in polyurethaanschuim die tot een vierkante wand kunnen worden gestapeld of kunnen dienen als individuele zitelementen. Het flexibele zitsysteem werd ontworpen door Malitte Pope Matta, maar werd bekend als een ontwerp van haar man Roberto Matta, een van de belangrijkste Chileense vertegenwoordigers van surrealistische en abstract expressionistische schilderkunst." ,
